caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case627,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 05:16:31,175,1,2018-12-18 04:32:23
Case628,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 06:01:31,173,0,2018-12-18 05:17:10
Case629,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 06:35:33,173,1,2018-12-18 05:51:19
Case639,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 07:54:29,173,0,2018-12-18 07:25:05
Case591,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 08:38:43,172,1,2018-12-18 07:55:39
Case630,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 09:16:39,172,2,2018-12-18 08:32:57
Case640,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 09:17:00,173,2,2018-12-18 08:47:40
Case612,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-18 09:17:12,172,1,2018-12-18 08:32:16
Case641,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 09:58:23,174,0,2018-12-18 09:29:01
Case640,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 10:01:51,173,1,2018-12-18 09:17:18
Case642,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 10:20:46,175,2,2018-12-18 09:51:16
Case642,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 11:05:34,174,0,2018-12-18 10:21:04
Case643,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 11:37:34,175,0,2018-12-18 11:08:12
Case590,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 12:28:36,174,0,2018-12-18 11:47:38
Case633,Request For Payment REJECTED by BUDGET OWNER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 12:32:28,174,0,2018-12-18 11:48:03
Case644,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 12:34:57,175,2,2018-12-18 12:05:27
Case644,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 13:19:48,174,1,2018-12-18 12:35:15
Case645,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 13:54:06,175,2,2018-12-18 13:24:38
Case645,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 14:38:49,175,0,2018-12-18 13:54:24
Case646,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 15:10:44,176,2,2018-12-18 14:41:15
Case647,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 15:40:45,177,0,2018-12-18 15:11:25
Case646,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 15:55:36,176,1,2018-12-18 15:11:02
Case616,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 16:26:58,176,2,2018-12-18 15:45:53
Case596,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 16:50:48,176,3,2018-12-18 16:09:25
Case648,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 17:00:11,177,0,2018-12-18 16:30:51
Case616,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 17:10:18,176,0,2018-12-18 16:27:16
Case596,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 17:34:34,177,1,2018-12-18 16:51:06
Case636,Request For Payment FINAL_APPROVED by SUPERVISOR,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-18 18:40:52,176,1,2018-12-18 17:56:46
Case621,Request For Payment SUBMITTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-18 19:00:49,176,2,2018-12-18 18:19:36
Case634,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-18 19:07:13,176,1,2018-12-18 18:22:38
Case596,Request For Payment APPROVED by BUDGET OWNER,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-18 21:23:05,176,1,2018-12-18 20:40:18
Case566,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-18 21:30:08,176,1,2018-12-18 20:47:04
Case621,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 22:43:01,176,0,2018-12-18 21:59:58
Case601,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 23:03:49,176,2,2018-12-18 22:22:27
Case598,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 23:44:58,176,0,2018-12-18 23:04:13
Case601,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-18 23:47:42,176,0,2018-12-18 23:04:07
Case616,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 00:12:51,176,0,2018-12-18 23:30:07
Case649,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 01:28:02,176,0,2018-12-19 00:58:57
Case615,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-19 01:34:32,175,1,2018-12-19 00:51:37
Case650,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 02:25:25,176,0,2018-12-19 01:56:09
Case596,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 03:24:44,175,1,2018-12-19 02:42:17
Case601,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 04:13:17,175,0,2018-12-19 03:30:25
Case621,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 05:14:14,175,1,2018-12-19 04:31:27
Case651,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 05:28:01,176,0,2018-12-19 04:58:46
Case637,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 06:48:23,175,0,2018-12-19 06:04:21
Case652,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 08:01:29,175,2,2018-12-19 07:32:46
Case652,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 08:45:24,175,1,2018-12-19 08:01:47
Case596,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 08:56:11,175,0,2018-12-19 08:14:12
Case653,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 09:08:11,176,0,2018-12-19 08:38:57
Case654,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 09:38:38,175,3,2018-12-19 09:09:37
Case616,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 09:51:13,174,2,2018-12-19 09:08:59
Case654,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 10:22:48,175,1,2018-12-19 09:38:56
Case628,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 10:23:06,175,3,2018-12-19 09:41:39
Case655,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 10:51:43,176,3,2018-12-19 10:22:42
Case655,Request For Payment REJECTED by ADMINISTRATION,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-19 11:35:52,176,0,2018-12-19 10:52:01
Case591,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-19 11:37:27,176,1,2018-12-19 10:54:29
Case656,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 12:07:27,177,2,2018-12-19 11:38:37
Case656,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 12:51:30,177,1,2018-12-19 12:07:45
Case657,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 12:57:50,178,2,2018-12-19 12:28:48
Case601,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 13:17:11,178,3,2018-12-19 12:34:51
Case658,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 13:20:00,179,0,2018-12-19 12:50:47
Case657,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 13:42:02,179,1,2018-12-19 12:58:08
Case633,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 13:59:44,179,0,2018-12-19 13:19:27
Case619,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 14:09:35,178,2,2018-12-19 13:28:01
Case628,Request For Payment REJECTED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 14:22:54,178,0,2018-12-19 13:40:02
Case630,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 14:23:11,178,0,2018-12-19 13:43:11
Case659,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 14:59:52,178,2,2018-12-19 14:30:59
Case660,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 15:41:36,179,0,2018-12-19 15:12:24
Case659,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 15:44:04,178,0,2018-12-19 15:00:10
Case642,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 15:54:21,178,1,2018-12-19 15:10:24
Case661,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 16:33:20,179,0,2018-12-19 16:04:09
Case616,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 16:36:15,178,2,2018-12-19 15:53:52
Case646,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 17:09:56,179,0,2018-12-19 16:25:34
Case619,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 17:29:23,178,1,2018-12-19 16:46:17
Case638,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-19 19:04:16,177,1,2018-12-19 18:20:14
Case662,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 19:33:29,178,2,2018-12-19 19:04:25
Case645,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 19:34:24,177,0,2018-12-19 18:50:29
Case619,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 20:17:00,178,0,2018-12-19 19:34:21
Case662,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 20:17:43,178,0,2018-12-19 19:33:47
Case601,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 20:20:12,178,1,2018-12-19 19:37:43
Case663,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 20:37:52,179,2,2018-12-19 20:08:47
Case633,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 21:14:46,178,3,2018-12-19 20:31:43
Case663,Request For Payment REJECTED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 21:21:47,178,0,2018-12-19 20:38:10
Case664,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 22:12:54,179,2,2018-12-19 21:44:17
Case621,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-19 22:26:45,178,1,2018-12-19 21:43:49
Case664,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-19 22:56:50,179,0,2018-12-19 22:13:12
Case640,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 00:03:30,179,1,2018-12-19 23:19:08
Case601,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 00:10:29,179,0,2018-12-19 23:28:01
Case628,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 00:56:20,179,0,2018-12-20 00:13:41
Case633,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 02:35:11,179,0,2018-12-20 01:52:44
Case665,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 04:24:58,180,2,2018-12-20 03:55:48
Case601,Request For Payment REJECTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-20 05:03:10,180,0,2018-12-20 04:20:32
Case665,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 05:31:25,180,0,2018-12-20 04:46:59
Case636,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 05:36:10,180,1,2018-12-20 04:53:26
Case633,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 06:10:17,180,0,2018-12-20 05:27:26
Case644,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 06:22:29,180,1,2018-12-20 05:37:17
Case652,Request For Payment APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 06:52:15,180,0,2018-12-20 06:07:50
Case666,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 07:58:07,180,2,2018-12-20 07:28:53
Case666,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 08:42:47,180,1,2018-12-20 07:58:25
Case654,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 09:18:19,180,0,2018-12-20 08:34:04
Case667,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 09:39:13,181,2,2018-12-20 09:09:53
Case616,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 10:10:10,180,1,2018-12-20 09:27:02
Case655,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 10:22:21,180,0,2018-12-20 09:38:44
Case667,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 10:38:06,180,0,2018-12-20 09:53:44
Case656,Request For Payment APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 10:58:21,180,0,2018-12-20 10:13:47
Case668,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 11:08:24,181,2,2018-12-20 10:39:04
Case669,Request For Payment SAVED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-20 11:33:38,182,0,2018-12-20 11:04:22
Case668,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 11:53:09,182,1,2018-12-20 11:08:42
Case612,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 11:56:47,182,2,2018-12-20 11:12:21
Case601,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 12:28:15,181,2,2018-12-20 11:45:19
Case670,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 12:29:41,181,0,2018-12-20 12:00:25
Case513,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-20 13:28:06,180,2,2018-12-20 12:43:50
Case671,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 14:19:09,180,2,2018-12-20 13:49:52
Case671,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 15:24:26,180,0,2018-12-20 14:40:00
Case628,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 15:32:01,180,2,2018-12-20 14:49:23
Case659,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 15:32:40,180,0,2018-12-20 14:48:43
Case628,Request For Payment REJECTED by ADMINISTRATION,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-20 16:15:01,180,0,2018-12-20 15:32:19
Case581,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-20 16:34:30,180,2,2018-12-20 15:51:04
Case657,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 16:46:47,180,1,2018-12-20 16:02:06
Case672,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 17:03:48,180,2,2018-12-20 16:34:43
Case672,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 17:48:27,180,1,2018-12-20 17:04:06
Case588,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 18:18:09,180,2,2018-12-20 17:35:18
Case601,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 18:27:35,180,2,2018-12-20 17:44:43
Case615,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 19:34:27,179,2,2018-12-20 18:50:52
Case673,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 19:35:34,180,0,2018-12-20 19:06:30
Case628,Request For Payment REJECTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-20 19:47:14,179,0,2018-12-20 19:04:23
Case662,Request For Payment FINAL_APPROVED by SUPERVISOR,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-20 19:54:04,180,1,2018-12-20 19:10:29
Case645,Request For Payment SUBMITTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-20 19:56:56,180,2,2018-12-20 19:16:35
Case634,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-20 20:28:01,178,2,2018-12-20 19:44:18
Case663,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 21:38:27,176,0,2018-12-20 20:54:31
Case599,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-20 23:04:48,175,2,2018-12-20 22:19:22
Case664,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 23:11:31,175,0,2018-12-20 22:27:44
Case642,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 23:13:16,175,0,2018-12-20 22:33:52
Case674,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-20 23:15:43,176,0,2018-12-20 22:46:41
Case645,Request For Payment FINAL_APPROVED by SUPERVISOR,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-21 01:27:32,172,1,2018-12-21 00:44:07
Case566,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-21 01:36:54,172,2,2018-12-21 00:53:37
Case675,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 02:20:52,172,2,2018-12-21 01:51:32
Case675,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 03:06:07,172,0,2018-12-21 02:21:15
Case591,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2018-12-21 05:17:17,172,2,2018-12-21 04:34:17
Case676,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 08:52:47,172,0,2018-12-21 08:23:12
Case677,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 10:40:35,172,0,2018-12-21 10:11:02
Case638,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-21 10:50:06,171,2,2018-12-21 10:07:40
Case678,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 11:23:24,171,0,2018-12-21 10:53:50
Case679,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 13:05:25,171,0,2018-12-21 12:35:51
Case680,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 13:35:22,171,2,2018-12-21 13:05:53
Case680,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 14:20:34,171,1,2018-12-21 13:35:40
Case681,Request For Payment SUBMITTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2018-12-21 15:57:57,172,2,2018-12-21 15:28:27
Case621,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2018-12-21 16:39:27,172,2,2018-12-21 15:56:27
Case681,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 16:43:04,172,1,2018-12-21 15:58:15
Case682,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 16:58:00,173,2,2018-12-21 16:28:35
Case683,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 17:20:59,173,0,2018-12-21 16:51:26
Case682,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 17:43:09,173,0,2018-12-21 16:58:18
Case684,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2018-12-21 20:26:31,173,0,2018-12-21 19:56:58
