caseid,task,user,end_timestamp,start_timestamp
request for payment 178061,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 10:49:00+00:00,2018-12-04 09:52:00+00:00
request for payment 178061,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 10:37:07+00:00,2018-12-04 09:52:07+00:00
request for payment 174100,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 10:45:00+00:00,2018-12-04 10:11:00+00:00
request for payment 174100,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 11:04:05+00:00,2018-12-04 10:11:05+00:00
request for payment 178703,Request Payment,SYSTEM,2018-12-04 10:42:11+00:00,2018-12-04 10:11:11+00:00
request for payment 183991,Request Payment,SYSTEM,2018-12-04 10:42:18+00:00,2018-12-04 10:11:18+00:00
request for payment 177895,Request Payment,SYSTEM,2018-12-04 10:51:28+00:00,2018-12-04 10:13:28+00:00
request for payment 183412,Request Payment,SYSTEM,2018-12-04 10:58:33+00:00,2018-12-04 10:20:33+00:00
request for payment 184002,Request Payment,SYSTEM,2018-12-04 11:37:40+00:00,2018-12-04 10:39:40+00:00
request for payment 183444,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 11:51:10+00:00,2018-12-04 10:55:10+00:00
request for payment 183444,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 11:53:28+00:00,2018-12-04 10:55:28+00:00
request for payment 174077,Request Payment,SYSTEM,2018-12-04 11:44:41+00:00,2018-12-04 10:57:41+00:00
request for payment 176832,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 12:19:24+00:00,2018-12-04 11:43:24+00:00
request for payment 182397,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 12:17:12+00:00,2018-12-04 11:44:12+00:00
request for payment 174271,Request Payment,SYSTEM,2018-12-04 13:07:15+00:00,2018-12-04 12:15:15+00:00
request for payment 178734,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 12:52:11+00:00,2018-12-04 12:18:11+00:00
request for payment 178734,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 13:08:44+00:00,2018-12-04 12:18:44+00:00
request for payment 176837,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 12:55:57+00:00,2018-12-04 12:18:57+00:00
request for payment 176837,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 13:11:09+00:00,2018-12-04 12:19:09+00:00
request for payment 182397,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-04 13:05:59+00:00,2018-12-04 12:35:59+00:00
request for payment 174100,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-04 13:17:59+00:00,2018-12-04 12:36:59+00:00
request for payment 179672,Request For Payment REJECTED by SUPERVISOR,STAFF MEMBER,2018-12-04 13:35:04+00:00,2018-12-04 12:42:04+00:00
request for payment 178066,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 13:36:11+00:00,2018-12-04 12:47:11+00:00
request for payment 178071,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 13:28:34+00:00,2018-12-04 12:47:34+00:00
request for payment 178071,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 13:48:58+00:00,2018-12-04 12:51:58+00:00
request for payment 176843,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 13:55:46+00:00,2018-12-04 12:57:46+00:00
request for payment 176843,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 13:56:48+00:00,2018-12-04 13:01:48+00:00
request for payment 176848,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 14:10:38+00:00,2018-12-04 13:15:38+00:00
request for payment 176848,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 13:58:57+00:00,2018-12-04 13:17:57+00:00
request for payment 175955,Request Payment,SYSTEM,2018-12-04 14:17:15+00:00,2018-12-04 13:22:15+00:00
request for payment 178078,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 14:13:40+00:00,2018-12-04 13:30:40+00:00
request for payment 178078,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 14:14:20+00:00,2018-12-04 13:31:20+00:00
request for payment 183028,Request Payment,SYSTEM,2018-12-04 14:20:49+00:00,2018-12-04 13:46:49+00:00
request for payment 171712,Request Payment,SYSTEM,2018-12-04 14:41:49+00:00,2018-12-04 13:46:49+00:00
request for payment 178083,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 14:35:01+00:00,2018-12-04 14:04:01+00:00
request for payment 178083,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 14:49:08+00:00,2018-12-04 14:04:08+00:00
request for payment 178066,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 14:53:27+00:00,2018-12-04 14:04:27+00:00
request for payment 178089,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 15:12:37+00:00,2018-12-04 14:25:37+00:00
request for payment 178089,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 15:09:39+00:00,2018-12-04 14:25:39+00:00
request for payment 174106,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 15:17:40+00:00,2018-12-04 14:35:40+00:00
request for payment 174106,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 15:24:48+00:00,2018-12-04 14:35:48+00:00
request for payment 184144,Request Payment,SYSTEM,2018-12-04 15:33:49+00:00,2018-12-04 14:53:49+00:00
request for payment 176832,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 16:18:14+00:00,2018-12-04 15:19:14+00:00
request for payment 178740,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 16:05:02+00:00,2018-12-04 15:32:02+00:00
request for payment 178740,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 16:26:07+00:00,2018-12-04 15:32:07+00:00
request for payment 178745,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 16:30:24+00:00,2018-12-04 15:34:24+00:00
request for payment 178745,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 16:31:31+00:00,2018-12-04 15:34:31+00:00
request for payment 175494,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-12-04 16:18:06+00:00,2018-12-04 15:38:06+00:00
request for payment 176381,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-04 16:42:39+00:00,2018-12-04 15:42:39+00:00
request for payment 174095,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-04 16:31:09+00:00,2018-12-04 15:43:09+00:00
request for payment 178061,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-04 16:38:38+00:00,2018-12-04 15:43:38+00:00
request for payment 183000,Request Payment,SYSTEM,2018-12-04 17:28:17+00:00,2018-12-04 16:28:17+00:00
request for payment 184023,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 17:20:47+00:00,2018-12-04 16:47:47+00:00
request for payment 184023,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 17:17:58+00:00,2018-12-04 16:47:58+00:00
request for payment 171702,Request Payment,SYSTEM,2018-12-04 17:37:56+00:00,2018-12-04 16:48:56+00:00
request for payment 178094,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 19:32:42+00:00,2018-12-04 18:50:42+00:00
request for payment 178094,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 19:24:05+00:00,2018-12-04 18:51:05+00:00
request for payment 178099,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 19:59:27+00:00,2018-12-04 18:59:27+00:00
request for payment 178099,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 19:55:31+00:00,2018-12-04 18:59:31+00:00
request for payment 178104,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-04 20:01:33+00:00,2018-12-04 19:01:33+00:00
request for payment 178104,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-04 19:48:38+00:00,2018-12-04 19:01:38+00:00
request for payment 183392,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-12-04 21:12:43+00:00,2018-12-04 20:28:43+00:00
request for payment 184557,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 04:46:05+00:00,2018-12-05 04:15:05+00:00
request for payment 179547,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 05:13:05+00:00,2018-12-05 04:15:05+00:00
request for payment 176381,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 07:31:04+00:00,2018-12-05 06:52:04+00:00
request for payment 174095,Request Payment,SYSTEM,2018-12-05 07:45:16+00:00,2018-12-05 06:52:16+00:00
request for payment 178061,Request Payment,SYSTEM,2018-12-05 07:30:06+00:00,2018-12-05 06:53:06+00:00
request for payment 176311,Request Payment,SYSTEM,2018-12-05 07:30:11+00:00,2018-12-05 06:54:11+00:00
request for payment 176347,Request Payment,SYSTEM,2018-12-05 07:49:31+00:00,2018-12-05 06:56:31+00:00
request for payment 176853,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:09:30+00:00,2018-12-05 08:09:30+00:00
request for payment 178040,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 08:44:38+00:00,2018-12-05 08:10:38+00:00
request for payment 176853,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 08:47:47+00:00,2018-12-05 08:12:47+00:00
request for payment 176859,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:00:45+00:00,2018-12-05 08:15:45+00:00
request for payment 176859,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-12-05 09:06:56+00:00,2018-12-05 08:15:56+00:00
request for payment 183418,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 09:12:14+00:00,2018-12-05 08:22:14+00:00
request for payment 176863,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:21:38+00:00,2018-12-05 08:25:38+00:00
request for payment 176863,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 09:16:05+00:00,2018-12-05 08:26:05+00:00
request for payment 175494,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:26:37+00:00,2018-12-05 08:31:37+00:00
request for payment 175494,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 09:26:50+00:00,2018-12-05 08:31:50+00:00
request for payment 178745,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 09:21:36+00:00,2018-12-05 08:45:36+00:00
request for payment 171778,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 09:21:04+00:00,2018-12-05 08:47:04+00:00
request for payment 179957,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 09:21:48+00:00,2018-12-05 08:47:48+00:00
request for payment 176868,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:49:33+00:00,2018-12-05 08:55:33+00:00
request for payment 176868,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 09:33:36+00:00,2018-12-05 08:55:36+00:00
request for payment 178109,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:41:15+00:00,2018-12-05 08:59:15+00:00
request for payment 178109,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 09:44:58+00:00,2018-12-05 08:59:58+00:00
request for payment 178114,Request For Payment SAVED by EMPLOYEE,STAFF MEMBER,2018-12-05 09:54:55+00:00,2018-12-05 09:00:55+00:00
request for payment 183006,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 10:06:01+00:00,2018-12-05 09:08:01+00:00
request for payment 176781,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 09:46:25+00:00,2018-12-05 09:08:25+00:00
request for payment 176853,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 10:05:40+00:00,2018-12-05 09:13:40+00:00
request for payment 176791,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 09:49:20+00:00,2018-12-05 09:19:20+00:00
request for payment 176848,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 09:57:19+00:00,2018-12-05 09:20:19+00:00
request for payment 178724,Request For Payment REJECTED by SUPERVISOR,STAFF MEMBER,2018-12-05 10:12:01+00:00,2018-12-05 09:22:01+00:00
request for payment 177148,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 10:08:10+00:00,2018-12-05 09:30:10+00:00
request for payment 177148,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 10:04:18+00:00,2018-12-05 09:30:18+00:00
request for payment 176376,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 10:22:49+00:00,2018-12-05 09:31:49+00:00
request for payment 183392,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-12-05 10:21:20+00:00,2018-12-05 09:39:20+00:00
request for payment 176781,Request Payment,SYSTEM,2018-12-05 10:23:55+00:00,2018-12-05 09:49:55+00:00
request for payment 183006,Request Payment,SYSTEM,2018-12-05 10:39:30+00:00,2018-12-05 09:50:30+00:00
request for payment 178066,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 10:50:27+00:00,2018-12-05 10:15:27+00:00
request for payment 178078,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 10:53:36+00:00,2018-12-05 10:21:36+00:00
request for payment 171773,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 11:14:29+00:00,2018-12-05 10:24:29+00:00
request for payment 184018,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 11:07:02+00:00,2018-12-05 10:25:02+00:00
request for payment 177154,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 11:21:09+00:00,2018-12-05 10:29:09+00:00
request for payment 174100,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 11:29:56+00:00,2018-12-05 10:29:56+00:00
request for payment 174100,Request Payment,SYSTEM,2018-12-05 11:18:57+00:00,2018-12-05 10:29:57+00:00
request for payment 174257,Request Payment,SYSTEM,2018-12-05 11:04:43+00:00,2018-12-05 10:30:43+00:00
request for payment 177160,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 11:22:44+00:00,2018-12-05 10:30:44+00:00
request for payment 177165,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 11:34:37+00:00,2018-12-05 10:40:37+00:00
request for payment 177165,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 11:29:43+00:00,2018-12-05 10:40:43+00:00
request for payment 177154,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 11:14:58+00:00,2018-12-05 10:40:58+00:00
request for payment 178116,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 11:53:22+00:00,2018-12-05 11:06:22+00:00
request for payment 178116,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 11:57:54+00:00,2018-12-05 11:06:54+00:00
request for payment 184028,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 11:51:23+00:00,2018-12-05 11:17:23+00:00
request for payment 184028,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 12:11:19+00:00,2018-12-05 11:19:19+00:00
request for payment 184018,Request Payment,SYSTEM,2018-12-05 13:22:30+00:00,2018-12-05 12:33:30+00:00
request for payment 171773,Request Payment,SYSTEM,2018-12-05 13:29:31+00:00,2018-12-05 12:33:31+00:00
request for payment 174306,Request For Payment REJECTED by SUPERVISOR,STAFF MEMBER,2018-12-05 13:36:57+00:00,2018-12-05 12:53:57+00:00
request for payment 183641,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 13:43:19+00:00,2018-12-05 12:59:19+00:00
request for payment 177851,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 13:56:13+00:00,2018-12-05 13:02:13+00:00
request for payment 176376,Request Payment,SYSTEM,2018-12-05 14:07:44+00:00,2018-12-05 13:25:44+00:00
request for payment 184028,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:24:45+00:00,2018-12-05 13:28:45+00:00
request for payment 178116,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:27:23+00:00,2018-12-05 13:30:23+00:00
request for payment 178109,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:07:03+00:00,2018-12-05 13:31:03+00:00
request for payment 178104,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:23:30+00:00,2018-12-05 13:32:30+00:00
request for payment 178099,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:20:23+00:00,2018-12-05 13:33:23+00:00
request for payment 178094,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:17:14+00:00,2018-12-05 13:36:14+00:00
request for payment 176832,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:14:10+00:00,2018-12-05 13:37:10+00:00
request for payment 177165,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 14:18:43+00:00,2018-12-05 13:39:43+00:00
request for payment 176868,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 14:27:30+00:00,2018-12-05 13:40:30+00:00
request for payment 174111,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 14:31:25+00:00,2018-12-05 13:41:25+00:00
request for payment 174111,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 14:38:32+00:00,2018-12-05 13:41:32+00:00
request for payment 178740,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:28:45+00:00,2018-12-05 13:42:45+00:00
request for payment 174111,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 14:19:51+00:00,2018-12-05 13:44:51+00:00
request for payment 183400,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-12-05 14:40:48+00:00,2018-12-05 13:49:48+00:00
request for payment 178121,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 15:10:17+00:00,2018-12-05 14:10:17+00:00
request for payment 178121,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 14:51:29+00:00,2018-12-05 14:10:29+00:00
request for payment 178130,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 14:58:03+00:00,2018-12-05 14:18:03+00:00
request for payment 178130,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 14:54:04+00:00,2018-12-05 14:18:04+00:00
request for payment 183641,Request Payment,SYSTEM,2018-12-05 14:52:47+00:00,2018-12-05 14:21:47+00:00
request for payment 184012,Request Payment,SYSTEM,2018-12-05 15:08:31+00:00,2018-12-05 14:24:31+00:00
request for payment 183449,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 15:26:50+00:00,2018-12-05 14:28:50+00:00
request for payment 183449,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 15:10:59+00:00,2018-12-05 14:28:59+00:00
request for payment 183400,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 15:36:31+00:00,2018-12-05 14:36:31+00:00
request for payment 175894,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 15:27:10+00:00,2018-12-05 14:43:10+00:00
request for payment 175894,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 15:28:16+00:00,2018-12-05 14:43:16+00:00
request for payment 177172,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-05 15:40:43+00:00,2018-12-05 14:45:43+00:00
request for payment 177172,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-05 15:38:53+00:00,2018-12-05 14:45:53+00:00
request for payment 178130,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 15:28:28+00:00,2018-12-05 14:47:28+00:00
request for payment 178050,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-05 15:56:22+00:00,2018-12-05 15:04:22+00:00
